Codebook Index Counts:
Index 1664: 14480
Index 1665: 19
Index 1666: 5257
Index 1667: 185
Index 1668: 63
Index 1669: 2009
Index 1670: 135
Index 1671: 503
Index 1672: 5892
Index 1673: 10214
Index 1674: 3096
Index 1675: 2449
Index 1676: 1212
Index 1677: 1387
Index 1678: 120
Index 1679: 1347
Index 1681: 136
Index 1682: 356
Index 1683: 81
Index 1684: 975
Index 1685: 18710
Index 1686: 1841
Index 1687: 59
Index 1688: 2744
Index 1689: 1
Index 1690: 24
Index 1691: 7299
Index 1692: 2716
Index 1693: 6092
Index 1694: 4848
Index 1695: 13
Index 1696: 3251
Index 1697: 3123
Index 1698: 25
Index 1699: 5579
Index 1700: 1826
Index 1701: 59
Index 1702: 5257
Index 1704: 69
Index 1705: 12
Index 1706: 250
Index 1707: 5409
Index 1708: 450
Index 1709: 5146
Index 1710: 84
Index 1711: 10590
Index 1712: 305
Index 1713: 75
Index 1714: 2
Index 1715: 11
Index 1716: 2360
Index 1717: 619
Index 1718: 26758
Index 1719: 560
Index 1720: 3
Index 1721: 118
Index 1722: 1570
Index 1723: 37
Index 1724: 6164
Index 1725: 24998
Index 1726: 3512
Index 1727: 5004
Index 1728: 4922
Index 1729: 153
Index 1730: 2293
Index 1731: 219
Index 1732: 228
Index 1733: 89
Index 1734: 8
Index 1735: 1
Index 1736: 463
Index 1737: 7554
Index 1738: 355
Index 1739: 1999
Index 1740: 4166
Index 1742: 4096
Index 1743: 287
Index 1744: 21263
Index 1745: 4293
Index 1746: 3
Index 1747: 52
Index 1748: 3919
Index 1749: 46
Index 1750: 878
Index 1751: 3
Index 1752: 4321
Index 1753: 2898
Index 1754: 8112
Index 1756: 54
Index 1758: 19199
Index 1759: 1941
Index 1760: 2682
Index 1761: 1555
Index 1762: 217
Index 1763: 75
Index 1764: 5015
Index 1765: 142
Index 1766: 1835
Index 1767: 578
Index 1768: 35250
Index 1769: 4109
Index 1770: 368
Index 1771: 6926
Index 1772: 4135
Index 1773: 3376
Index 1774: 599
Index 1775: 43
Index 1776: 685
Index 1777: 1720
Index 1778: 6460
Index 1779: 49
Index 1780: 761
Index 1781: 419
Index 1782: 2
Index 1785: 1180
Index 1786: 1
Index 1787: 541
Index 1788: 91
Index 1789: 7
Index 1790: 1035
Index 1791: 45
Index 1792: 254
Index 1794: 261
Index 1795: 2
Index 1796: 740
Index 1797: 66
Index 1798: 141
Index 1799: 92
Index 1800: 5100
Index 1801: 6092
Index 1802: 119
Index 1803: 234
Index 1804: 6274
Index 1805: 1982
Index 1806: 667
Index 1807: 3236
Index 1808: 769
Index 1809: 4070
Index 1810: 583
Index 1811: 2640
Index 1812: 1246
Index 1813: 4
Index 1814: 1884
Index 1815: 11909
Index 1816: 19
Index 1817: 28
Index 1818: 4659
Index 1819: 3829
Index 1820: 2336
Index 1821: 301
Index 1822: 54
Index 1823: 1252
Index 1824: 3578
Index 1825: 20609
Index 1826: 11452
Index 1827: 55
Index 1829: 41
Index 1830: 18909
Index 1831: 2
Index 1833: 8004
Index 1834: 6972
Index 1835: 95167
Index 1836: 325
Index 1837: 10800
Index 1838: 72
Index 1840: 6106
Index 1841: 18240
Index 1842: 791
Index 1843: 1
Index 1844: 4635
Index 1845: 251
Index 1846: 4
Index 1847: 1774
Index 1848: 32445
Index 1849: 6
Index 1850: 303
Index 1851: 115
Index 1852: 2447
Index 1853: 2219
Index 1854: 16365
Index 1855: 666
Index 1856: 684
Index 1857: 843
Index 1858: 10935
Index 1859: 629
Index 1861: 3126
Index 1862: 116
Index 1863: 552
Index 1864: 29
Index 1865: 4976
Index 1866: 15221
Index 1867: 17
Index 1868: 505
Index 1869: 177
Index 1870: 3
Index 1871: 7689
Index 1872: 623
Index 1874: 3335
Index 1875: 3262
Index 1876: 1
Index 1877: 2
Index 1878: 230
Index 1880: 1656
Index 1881: 405
Index 1882: 286
Index 1883: 753
Index 1884: 21463
Index 1885: 15
Index 1886: 92
Index 1889: 63
Index 1890: 2503
Index 1891: 1150
Index 1892: 148
Index 1893: 6165
Index 1894: 6521
Index 1895: 171
Index 1896: 385
Index 1897: 681
Index 1898: 1949
Index 1899: 6821
Index 1900: 890
Index 1901: 679
Index 1902: 8650
Index 1903: 2503
Index 1904: 1272
Index 1905: 617
Index 1906: 3
Index 1907: 1606
Index 1908: 1357
Index 1909: 11303
Index 1911: 201
Index 1912: 7387
Index 1914: 6624
Index 1915: 141
Index 1916: 1730
Index 1918: 12002
Index 1919: 3213
Index 1920: 9606
Index 1921: 6724
Index 1922: 205
Index 1923: 979
Index 1924: 26
Index 1925: 16773
Index 1926: 6
Index 1927: 181
Index 1928: 2976
Index 1929: 1
Index 1930: 1717
Index 1931: 222
Index 1932: 345
Index 1933: 24
Index 1934: 772
Index 1935: 13621
Index 1936: 190
Index 1937: 6492
Index 1939: 4574
Index 1940: 640
Index 1941: 4661
Index 1942: 6453
Index 1943: 758
Index 1944: 29
Index 1945: 274
Index 1946: 6721
Index 1947: 231
Index 1948: 1864
Index 1949: 12341
Index 1950: 4410
Index 1951: 780
Index 1952: 118
Index 1953: 4251
Index 1954: 5909
Index 1955: 2603
Index 1956: 2259
Index 1957: 7
Index 1958: 4064
Index 1959: 6597
Index 1960: 1115
Index 1961: 2162
Index 1962: 420
Index 1963: 942
Index 1964: 9781
Index 1965: 252
Index 1966: 4835
Index 1967: 66
Index 1968: 635
Index 1969: 1246
Index 1970: 1551
Index 1971: 514
Index 1972: 2
Index 1973: 10
Index 1974: 33
Index 1975: 17
Index 1976: 4755
Index 1977: 1207
Index 1978: 163
Index 1979: 4
Index 1980: 8019
Index 1981: 50098
Index 1982: 917
Index 1983: 2715
Index 1984: 258
Index 1985: 18123
Index 1986: 889
Index 1987: 2175
Index 1988: 1513
Index 1989: 926
Index 1990: 2361
Index 1991: 3
Index 1992: 41163
Index 1993: 2016
Index 1994: 12
Index 1995: 20068
Index 1996: 2657
Index 1997: 1944
Index 1999: 1200
Index 2000: 833
Index 2001: 2502
Index 2002: 12357
Index 2003: 13574
Index 2004: 4490
Index 2005: 8126
Index 2006: 607
Index 2007: 806
Index 2008: 317
Index 2009: 383
Index 2010: 552
Index 2011: 136
Index 2012: 1105
Index 2013: 660
Index 2014: 360
Index 2015: 140
Index 2016: 619
Index 2017: 16951
Index 2018: 2641
Index 2019: 3345
Index 2020: 2200
Index 2021: 2247
Index 2022: 9304
Index 2023: 687
Index 2024: 16703
Index 2025: 2817
Index 2026: 26975
Index 2027: 1579
Index 2028: 4943
Index 2029: 156
Index 2030: 1247
Index 2031: 638
Index 2032: 459
Index 2033: 299
Index 2035: 37
Index 2036: 3239
Index 2037: 5838
Index 2038: 2137
Index 2039: 9636
Index 2040: 6442
Index 2041: 4908
Index 2042: 342
Index 2043: 6261
Index 2044: 41236
Index 2045: 12401
Index 2046: 384
Index 2047: 2155
Index 2048: 992
Index 2049: 19604
Index 2050: 620
Index 2051: 221
Index 2052: 7
Index 2053: 6993
Index 2054: 1455
Index 2055: 217
Index 2056: 13
Index 2057: 1378
Index 2058: 389
Index 2059: 338
Index 2060: 94
Index 2062: 52
Index 2063: 209
Index 2064: 142
Index 2065: 57
Index 2066: 5410
Index 2067: 30
Index 2068: 983
Index 2069: 1505
Index 2070: 34325
Index 2071: 1888
Index 2072: 1185
Index 2073: 13556
Index 2074: 7390
Index 2075: 284
Index 2076: 38205
Index 2077: 200
Index 2079: 610
Index 2080: 467
Index 2081: 427
Index 2082: 4
Index 2083: 5542
Index 2084: 198
Index 2085: 2705
Index 2086: 88
Index 2088: 1763
Index 2089: 301
Index 2090: 83268
Index 2091: 36
Index 2092: 10
Index 2093: 2526
Index 2094: 866
Index 2095: 15009
Index 2096: 148
Index 2097: 776
Index 2098: 463
Index 2099: 3836
Index 2100: 24619
Index 2102: 135
Index 2103: 1431
Index 2104: 105
Index 2105: 106294
Index 2106: 181
Index 2107: 9
Index 2108: 35954
Index 2109: 39
Index 2110: 28354
Index 2111: 6352
Index 2112: 291
Index 2113: 1251
Index 2114: 449
Index 2115: 3266
Index 2116: 1464
Index 2117: 1554
Index 2118: 8
Index 2119: 1707
Index 2120: 2501
Index 2121: 10141
Index 2122: 1
Index 2123: 9
Index 2124: 96
Index 2125: 9
Index 2126: 2344
Index 2127: 11
Index 2129: 14873
Index 2130: 2514
Index 2131: 1859
Index 2132: 2
Index 2133: 19598
Index 2134: 6241
Index 2135: 1131
Index 2136: 11896
Index 2137: 30779
Index 2138: 1724
Index 2139: 6269
Index 2140: 2012
Index 2141: 249
Index 2142: 2225
Index 2143: 6739
Index 2144: 808
Index 2147: 410
Index 2148: 11
Index 2149: 311
Index 2150: 84
Index 2151: 1687
Index 2152: 213
Index 2154: 1914
Index 2155: 28252
Index 2156: 1989
Index 2157: 623
Index 2158: 499
Index 2159: 27299
Index 2160: 91
Index 2161: 11810
Index 2162: 422
Index 2163: 247
Index 2164: 267
Index 2165: 19
Index 2166: 5211
Index 2167: 8948
Index 2168: 932
Index 2169: 1420
Index 2170: 12728
Index 2172: 7633
Index 2173: 3340
Index 2174: 6929
Index 2175: 10904
Index 2176: 1892
Index 2177: 583
Index 2178: 1264
Index 2179: 2
Index 2180: 2105
Index 2182: 7475
Index 2183: 1301
Index 2184: 1917
Index 2185: 3370
Index 2186: 33228
Index 2187: 424
Index 2188: 23173
Index 2189: 2896
Index 2190: 7760
Index 2191: 16242
Index 2192: 5
Index 2193: 154
Index 2194: 1187
Index 2195: 12301
Index 2196: 469
Index 2197: 23
Index 2198: 72
Index 2199: 721
Index 2200: 709
Index 2201: 34281
Index 2202: 13
Index 2203: 2343
Index 2204: 47138
Index 2205: 463
Index 2206: 2543
Index 2207: 209
Index 2208: 1075
Index 2209: 169
Index 2210: 6065
Index 2211: 90
Index 2212: 14961
Index 2213: 777
Index 2214: 61
Index 2215: 83
Index 2216: 3
Index 2217: 22
Index 2218: 8140
Index 2220: 20
Index 2221: 1892
Index 2222: 381
Index 2223: 425
Index 2224: 2538
Index 2225: 595
Index 2226: 5414
Index 2227: 1478
Index 2228: 317
Index 2229: 153
Index 2230: 1147
Index 2231: 15342
Index 2232: 101
Index 2233: 6
Index 2234: 2451
Index 2235: 1466
Index 2236: 2134
Index 2237: 3295
Index 2238: 834
Index 2239: 4082
Index 2240: 1149
Index 2241: 448
Index 2242: 17
Index 2243: 5970
Index 2244: 520
Index 2245: 145
Index 2246: 4141
Index 2247: 4350
Index 2248: 45
Index 2249: 435
Index 2250: 587
Index 2251: 1742
Index 2252: 2030
Index 2253: 1327
Index 2254: 346
Index 2255: 7059
Index 2256: 1362
Index 2257: 2048
Index 2258: 1637
Index 2259: 12984
Index 2260: 2504
Index 2261: 1330
Index 2262: 869
Index 2264: 871
Index 2265: 290
Index 2266: 1015
Index 2267: 1
Index 2268: 6923
Index 2269: 877
Index 2270: 4605
Index 2271: 13047
Index 2272: 1839
Index 2273: 219
Index 2274: 8015
Index 2275: 145
Index 2276: 819
Index 2277: 1635
Index 2278: 65
Index 2279: 8135
Index 2280: 15111
Index 2281: 4394
Index 2282: 254
Index 2283: 882
Index 2284: 28927
Index 2285: 22
Index 2287: 54934
Index 2288: 2989
Index 2289: 3541
Index 2290: 27
Index 2291: 394
Index 2292: 1193
Index 2293: 63
Index 2294: 508
Index 2295: 28668
Index 2296: 205
Index 2297: 1
Index 2298: 12083
Index 2299: 21
Index 2300: 6127
Index 2301: 4974
Index 2302: 13604
Index 2303: 1
Index 2304: 30
Index 2305: 4
Index 2306: 864
Index 2307: 1514
Index 2308: 6757
Index 2309: 503
Index 2310: 3802
Index 2311: 3507
Index 2312: 2869
Index 2313: 2485
Index 2314: 70
Index 2315: 18950
Index 2316: 2420
Index 2317: 34
Index 2318: 3
Index 2319: 5947
Index 2320: 24
Index 2321: 3420
Index 2323: 292
Index 2324: 51
Index 2325: 2359
Index 2326: 458
Index 2327: 20247
Index 2328: 906
Index 2329: 4
Index 2330: 5982
Index 2331: 7384
Index 2332: 30548
Index 2333: 2
Index 2334: 24148
Index 2335: 47
Index 2336: 71
Index 2337: 5006
Index 2338: 1611
Index 2339: 9855
Index 2340: 98
Index 2341: 20959
Index 2342: 766
Index 2343: 919
Index 2344: 12933
Index 2345: 490
Index 2346: 992
Index 2347: 8102
Index 2349: 37697
Index 2350: 17
Index 2351: 61589
Index 2352: 22651
Index 2353: 3474
Index 2354: 251
Index 2355: 1026
Index 2356: 3956
Index 2357: 960
Index 2358: 256
Index 2359: 52
Index 2360: 1161
Index 2361: 17938
Index 2362: 1802
Index 2363: 1165
Index 2364: 15
Index 2365: 2852
Index 2366: 346
Index 2367: 18077
Index 2368: 2739
Index 2369: 829
Index 2370: 153
Index 2371: 637
Index 2373: 338
Index 2374: 834
Index 2375: 2513
Index 2376: 2033
Index 2377: 1
Index 2379: 16
Index 2380: 6030
Index 2381: 419
Index 2382: 3372
Index 2383: 3189
Index 2384: 1927
Index 2385: 11379
Index 2386: 2297
Index 2387: 1068
Index 2388: 2928
Index 2389: 752
Index 2390: 3831
Index 2391: 444
Index 2392: 129
Index 2393: 2
Index 2394: 3420
Index 2395: 7339
Index 2396: 14
Index 2397: 79
Index 2398: 330
Index 2399: 6516
Index 2400: 87
Index 2401: 11060
Index 2402: 228
Index 2403: 15734
Index 2404: 247
Index 2405: 3636
Index 2406: 2923
Index 2408: 52
Index 2409: 378
Index 2410: 38
Index 2411: 267
Index 2412: 10
Index 2413: 880
Index 2414: 385
Index 2415: 202
Index 2416: 1411
Index 2418: 17185
Index 2419: 8100
Index 2420: 1067
Index 2421: 45
Index 2422: 48
Index 2423: 267
Index 2424: 2118
Index 2425: 6497
Index 2426: 19104
Index 2427: 8
Index 2428: 3622
Index 2429: 519
Index 2430: 1254
Index 2431: 170
Index 2432: 3
Index 2433: 7627
Index 2434: 764
Index 2435: 3671
Index 2436: 2421
Index 2437: 12325
Index 2438: 443
Index 2439: 24977
Index 2440: 10395
Index 2441: 311
Index 2442: 156
Index 2443: 2591
Index 2444: 1024
Index 2445: 829
Index 2446: 2753
Index 2448: 1154
Index 2449: 9342
Index 2450: 12117
Index 2451: 24147
Index 2452: 306
Index 2453: 1525
Index 2454: 4034
Index 2455: 27
Index 2456: 4311
Index 2457: 3946
Index 2458: 1085
Index 2459: 80
Index 2460: 111
Index 2461: 3
Index 2462: 4936
Index 2463: 9
Index 2464: 415
Index 2465: 914
Index 2466: 28
Index 2467: 21088
Index 2468: 5942
Index 2469: 73
Index 2470: 28688
Index 2471: 3
Index 2472: 654
Index 2473: 332
Index 2474: 12
Index 2475: 21802
Index 2476: 711
Index 2477: 1540
Index 2478: 6551
Index 2479: 22837
Index 2481: 281
Index 2482: 1171
Index 2483: 40
Index 2484: 223
Index 2485: 45249
Index 2486: 2273
Index 2487: 3029
Index 2488: 5677
Index 2489: 120
Index 2490: 33
Index 2491: 33
Index 2492: 32
Index 2493: 19
Index 2494: 113
Index 2495: 1239
Index 2497: 679
Index 2498: 10482
Index 2499: 93
Index 2500: 6067
Index 2501: 2793
Index 2502: 627
Index 2503: 8951
Index 2504: 3305
Index 2505: 3081
Index 2506: 1030
Index 2507: 671
Index 2508: 380
Index 2509: 16221
Index 2510: 919
Index 2511: 1672
Index 2512: 2996
Index 2513: 7136
Index 2514: 113
Index 2515: 1307
Index 2516: 1
Index 2517: 5
Index 2518: 6171
Index 2519: 26
Index 2520: 1144
Index 2521: 5847
Index 2523: 4589
Index 2524: 1165
Index 2525: 10073
Index 2526: 184
Index 2527: 588
Index 2528: 30
Index 2529: 10883
Index 2530: 7152
Index 2531: 6214
Index 2532: 1910
Index 2533: 71
Index 2534: 308
Index 2535: 3264
Index 2536: 15219
Index 2537: 63
Index 2538: 841
Index 2539: 4
Index 2540: 1
Index 2541: 3988
Index 2542: 54
Index 2543: 5194
Index 2544: 786
Index 2545: 17548
Index 2546: 13822
Index 2547: 10183
Index 2548: 305
Index 2549: 2258
Index 2550: 2198
Index 2551: 50
Index 2552: 1029
Index 2553: 9
Index 2554: 2
Index 2555: 5115
Index 2556: 1987
Index 2557: 900
Index 2558: 3
Index 2559: 1559
Index 2560: 45
Index 2561: 828
Index 2562: 2146
Index 2563: 167
Index 2564: 141
Index 2565: 10012
Index 2566: 3695
Index 2567: 24390
Index 2568: 5555
Index 2570: 252
Index 2571: 2214
Index 2572: 4943
Index 2573: 3632
Index 2574: 12250
Index 2575: 16842
Index 2576: 27519
Index 2577: 121
Index 2579: 9
Index 2580: 2048
Index 2581: 23
Index 2582: 845
Index 2583: 877
Index 2584: 5871
Index 2585: 1241
Index 2586: 2979
Index 2587: 995
Index 2588: 1707
Index 2589: 27
Index 2590: 4278
Index 2591: 1102
Index 2592: 245
Index 2593: 249
Index 2594: 3140
Index 2595: 14496
Index 2596: 121
Index 2597: 170
Index 2598: 5943
Index 2599: 277
Index 2600: 287
Index 2601: 7729
Index 2602: 4717
Index 2603: 492
Index 2604: 4010
Index 2605: 74
Index 2606: 6944
Index 2607: 10454
Index 2608: 6
Index 2609: 8957
Index 2610: 38
Index 2611: 503
Index 2612: 1964
Index 2613: 907
Index 2614: 2002
Index 2615: 8483
Index 2616: 140
Index 2617: 2773
Index 2618: 37595
Index 2619: 2276
Index 2620: 36
Index 2621: 1612
Index 2622: 1946
Index 2623: 1425
Index 2625: 22285
Index 2626: 9
Index 2627: 80
Index 2628: 557
Index 2629: 70
Index 2631: 6609
Index 2632: 1629
Index 2633: 50
Index 2634: 1324
Index 2635: 4
Index 2636: 2750
Index 2637: 65
Index 2638: 2046
Index 2639: 537
Index 2640: 4
Index 2641: 281
Index 2642: 26
Index 2643: 589
Index 2644: 3741
Index 2645: 1
Index 2646: 122
Index 2648: 741
Index 2649: 44
Index 2650: 2062
Index 2651: 5339
Index 2652: 170
Index 2653: 1236
Index 2654: 9
Index 2655: 13702
Index 2656: 209
Index 2657: 3797
Index 2658: 9415
Index 2659: 144
Index 2660: 9626
Index 2661: 136
Index 2662: 445
Index 2663: 4445
Index 2664: 39
Index 2665: 857
Index 2666: 12420
Index 2667: 224
Index 2668: 8
Index 2669: 16064
Index 2670: 318
Index 2671: 2983
Index 2672: 677
Index 2674: 1803
Index 2675: 11923
Index 2676: 2
Index 2678: 4572
Index 2679: 87
Index 2680: 1187
Index 2681: 4556
Index 2682: 5113
Index 2683: 1266
Index 2684: 1665
Index 2685: 127
Index 2686: 105
Index 2687: 537
Index 2688: 688
Index 2689: 1150
Index 2690: 1920
Index 2691: 28
Index 2692: 1388
Index 2693: 1411
Index 2694: 165
Index 2696: 2038
Index 2698: 2606
Index 2699: 65
Index 2700: 176
Index 2701: 379
Index 2702: 9896
Index 2703: 105
Index 2704: 12
Index 2705: 2100
Index 2706: 802
Index 2707: 3241
Index 2708: 920
Index 2709: 316
Index 2710: 4
Index 2711: 14596
Index 2712: 2163
Index 2713: 2
Index 2714: 152
Index 2715: 4414
Index 2716: 3906
Index 2717: 803
Index 2718: 6338
Index 2719: 46452
Index 2720: 682
Index 2721: 9163
Index 2723: 5688
Index 2724: 2375
Index 2725: 2
Index 2726: 1271
Index 2727: 1274
Index 2728: 31
Index 2729: 21056
Index 2730: 142
Index 2732: 3716
Index 2733: 360
Index 2734: 3959
Index 2735: 40175
Index 2737: 2
Index 2738: 4764
Index 2739: 198
Index 2740: 1608
Index 2741: 228
Index 2742: 6
Index 2743: 2355
Index 2744: 1235
Index 2745: 123
Index 2746: 1649
Index 2747: 11
Index 2748: 4
Index 2750: 5
Index 2751: 1
Index 2752: 22227
Index 2753: 9567
Index 2754: 2311
Index 2755: 50
Index 2756: 3130
Index 2757: 176
Index 2758: 3388
Index 2759: 9636
Index 2761: 872
Index 2762: 24
Index 2763: 868
Index 2764: 1002
Index 2765: 3209
Index 2768: 995
Index 2769: 3095
Index 2770: 84703
Index 2771: 136
Index 2772: 10877
Index 2773: 2063
Index 2774: 6836
Index 2775: 2498
Index 2776: 863
Index 2777: 12240
Index 2778: 1880
Index 2779: 655
Index 2781: 1126
Index 2782: 3240
Index 2783: 3559
Index 2784: 193
Index 2785: 2613
Index 2786: 47
Index 2787: 10459
Index 2788: 5158
Index 2789: 11768
Index 2790: 1052
Index 2791: 445
Index 2793: 656
Index 2794: 454
Index 2795: 180
Index 2796: 12336
Index 2797: 1
Index 2799: 611
Index 2800: 154
Index 2801: 63
Index 2802: 2284
Index 2803: 17
Index 2804: 27982
Index 2805: 43
Index 2806: 191
Index 2807: 53696
Index 2808: 10200
Index 2809: 37
Index 2810: 2
Index 2811: 1404
Index 2812: 5961
Index 2813: 206
Index 2814: 47
Index 2815: 3942
Index 2816: 36
Index 2817: 7671
Index 2818: 32
Index 2819: 4343
Index 2820: 28
Index 2821: 11456
Index 2822: 11995
Index 2823: 520
Index 2824: 4679
Index 2825: 32
Index 2826: 242
Index 2827: 284
Index 2828: 666
Index 2829: 1188
Index 2830: 56
Index 2831: 1012
Index 2832: 5899
Index 2833: 1444
Index 2834: 2
Index 2835: 1614
Index 2836: 2368
Index 2837: 60
Index 2838: 239
Index 2839: 2711
Index 2840: 136
Index 2841: 316
Index 2842: 494
Index 2844: 6620
Index 2845: 13
Index 2846: 92
Index 2847: 24158
Index 2848: 7
Index 2849: 1865
Index 2850: 26141
Index 2851: 1435
Index 2853: 837
Index 2854: 3000
Index 2855: 322
Index 2856: 18641
Index 2857: 194
Index 2858: 28
Index 2859: 6611
Index 2860: 5
Index 2861: 545
Index 2862: 38170
Index 2863: 8
Index 2864: 73
Index 2865: 1503
Index 2866: 1245
Index 2867: 3
Index 2868: 2
Index 2869: 86
Index 2870: 4589
Index 2871: 3224
Index 2872: 503
Index 2873: 18671
Index 2874: 1801
Index 2875: 265
Index 2876: 28
Index 2877: 30170
Index 2878: 15
Index 2879: 2646
Index 2880: 379
Index 2881: 61
Index 2882: 2080
Index 2883: 12340
Index 2884: 514
Index 2885: 1035
Index 2887: 131
Index 2888: 1944
Index 2889: 18
Index 2890: 25
Index 2891: 93
Index 2892: 3935
Index 2893: 7621
Index 2894: 17
Index 2895: 342
Index 2896: 1887
Index 2897: 1622
Index 2898: 1572
Index 2899: 54
Index 2900: 994
Index 2901: 3455
Index 2902: 3244
Index 2903: 14
Index 2905: 2732
Index 2907: 24359
Index 2908: 1
Index 2909: 968
Index 2910: 10419
Index 2911: 2052
Index 2912: 3636
Index 2913: 4264
Index 2914: 2576
Index 2915: 10948
Index 2916: 8949
Index 2917: 1
Index 2918: 19
Index 2919: 1182
Index 2920: 593
Index 2921: 238
Index 2922: 380
Index 2923: 10384
Index 2924: 22
Index 2925: 1243
Index 2926: 4208
Index 2927: 188
Index 2928: 5
Index 2929: 280
Index 2930: 105
Index 2931: 7
Index 2932: 1393
Index 2933: 31
Index 2934: 7
Index 2935: 147
Index 2936: 804
Index 2937: 2473
Index 2938: 1
Index 2939: 186
Index 2940: 3429
Index 2941: 126
Index 2942: 142
Index 2943: 3
Index 2944: 35
Index 2945: 105
Index 2946: 5
Index 2947: 47810
Index 2948: 8703
Index 2949: 15597
Index 2950: 1532
Index 2951: 113
Index 2952: 13171
Index 2953: 2709
Index 2955: 4714
Index 2956: 2435
Index 2957: 1403
Index 2958: 1309
Index 2959: 24828
Index 2960: 255
Index 2961: 4
Index 2962: 586
Index 2963: 650
Index 2964: 9304
Index 2965: 1
Index 2966: 1368
Index 2967: 1613
Index 2968: 8264
Index 2969: 385
Index 2970: 1319
Index 2971: 4299
Index 2972: 353
Index 2973: 66
Index 2974: 97
Index 2975: 362
Index 2976: 6209
Index 2977: 2
Index 2978: 7341
Index 2979: 50
Index 2980: 10262
Index 2981: 18
Index 2982: 13
Index 2983: 405
Index 2984: 13112
Index 2986: 689
Index 2987: 626
Index 2988: 637
Index 2989: 299
Index 2990: 11817
Index 2991: 1240
Index 2992: 46
Index 2993: 10315
Index 2994: 28410
Index 2995: 2231
Index 2996: 4663
Index 2997: 9850
Index 2998: 325
Index 2999: 4609
Index 3000: 5081
Index 3001: 24
Index 3002: 7
Index 3003: 3040
Index 3004: 21467
Index 3005: 405
Index 3006: 1
Index 3007: 11455
Index 3008: 2215
Index 3009: 14507
Index 3010: 2306
Index 3011: 1120
Index 3012: 6
Index 3013: 1092
Index 3014: 19
Index 3015: 5403
Index 3016: 2505
Index 3017: 34
Index 3018: 4679
Index 3019: 31
Index 3020: 31439
Index 3021: 591
Index 3022: 173
Index 3024: 8243
Index 3025: 783
Index 3026: 18669
Index 3027: 975
Index 3028: 10110
Index 3029: 229
Index 3031: 25824
Index 3032: 414
Index 3033: 7128
Index 3034: 107
Index 3035: 1316
Index 3036: 2480
Index 3037: 18
Index 3038: 7727
Index 3039: 29238
Index 3040: 26773
Index 3041: 17441
Index 3042: 4274
Index 3044: 9
Index 3045: 633
Index 3046: 1027
Index 3047: 282
Index 3048: 9252
Index 3049: 1355
Index 3050: 4
Index 3051: 1489
Index 3052: 1426
Index 3053: 2237
Index 3054: 11314
Index 3055: 38
Index 3056: 286
Index 3057: 6177
Index 3058: 8128
Index 3059: 1
Index 3061: 8991
Index 3062: 332
Index 3063: 1138
Index 3064: 2
Index 3065: 49526
Index 3066: 12383
Index 3067: 5865
Index 3068: 198
Index 3069: 43
Index 3070: 734
Index 3071: 1036
Index 3072: 32411
Index 3073: 1150
Index 3074: 16280
Index 3075: 80
Index 3077: 17183
Index 3078: 4514
Index 3080: 49
Index 3081: 15873
Index 3082: 21
Index 3083: 263
Index 3084: 5
Index 3085: 225
Index 3086: 2127
Index 3087: 596
Index 3088: 2504
Index 3089: 1485
Index 3090: 5089
Index 3091: 36
Index 3092: 8
Index 3093: 9334
Index 3094: 3
Index 3095: 1036
Index 3096: 519
Index 3097: 297
Index 3098: 114
Index 3099: 19219
Index 3100: 361
Index 3101: 344
Index 3102: 33
Index 3103: 75
Index 3104: 548
Index 3105: 30
Index 3106: 5422
Index 3107: 95
Index 3108: 49
Index 3109: 36601
Index 3110: 21027
Index 3111: 22082
Index 3112: 545
Index 3113: 5949
Index 3114: 2226
Index 3115: 51
Index 3116: 58
Index 3117: 288
Index 3118: 12
Index 3119: 95
Index 3120: 7612
Index 3121: 30970
Index 3122: 931
Index 3123: 22397
Index 3124: 936
Index 3125: 738
Index 3126: 57812
Index 3127: 23320
Index 3128: 3
Index 3129: 1
Index 3130: 2
Index 3132: 173
Index 3133: 1311
Index 3134: 5778
Index 3135: 288
Index 3136: 3857
Index 3137: 6135
Index 3138: 4320
Index 3139: 3623
Index 3140: 1123
Index 3141: 831
Index 3142: 17968
Index 3143: 526
Index 3144: 17777
Index 3145: 26
Index 3146: 1
Index 3148: 8609
Index 3149: 3797
Index 3150: 15738
Index 3151: 9544
Index 3152: 1
Index 3153: 62
Index 3154: 92
Index 3156: 194
Index 3157: 3
Index 3158: 1465
Index 3159: 14
Index 3160: 15831
Index 3161: 2085
Index 3162: 93
Index 3164: 7211
Index 3165: 94
Index 3166: 351
Index 3167: 175
Index 3168: 56
Index 3169: 5518
Index 3170: 6360
Index 3171: 6390
Index 3172: 2236
Index 3173: 22641
Index 3174: 224
Index 3175: 548
Index 3176: 4291
Index 3177: 260
Index 3179: 5
Index 3180: 601
Index 3182: 757
Index 3183: 2184
Index 3184: 52
Index 3185: 231
Index 3186: 837
Index 3187: 38
Index 3189: 57
Index 3190: 55
Index 3191: 1143
Index 3193: 2827
Index 3194: 18254
Index 3195: 343
Index 3196: 2525
Index 3197: 7789
Index 3198: 1605
Index 3199: 15
Index 3200: 148
Index 3201: 695
Index 3202: 1142
Index 3203: 1216
Index 3204: 155
Index 3205: 2
Index 3206: 4116
Index 3207: 234
Index 3208: 602
Index 3209: 299
Index 3210: 276
Index 3211: 62
Index 3213: 1518
Index 3214: 27030
Index 3215: 1646
Index 3216: 1076
Index 3217: 36
Index 3218: 26
Index 3219: 8
Index 3220: 98
